product_type,cost_per_unit,time_delivery,revenue,generic_holiday,day_of_week,number_of_product_units
789,468,6,3659,0,1,9
1034,154,13,9618,0,3,70
1106,730,10,3175,0,6,5
94,1407,14,5378,0,6,5
183,505,12,5230,0,3,12
641,1359,9,2536,0,6,3
498,1252,6,5812,0,5,6
691,559,6,9273,0,5,19
1052,281,6,6943,0,4,28
271,1078,13,3001,0,6,4
548,1288,7,3197,0,1,3
483,1365,13,4889,0,2,5
667,400,13,6858,0,5,20
661,1099,11,5895,0,4,7
544,1833,9,16360,0,3,10
234,913,13,8201,0,6,11
439,690,8,0,1,3,0
616,1246,10,7461,0,5,7
337,1480,11,6427,0,1,5
783,1975,12,5373,0,6,4
793,1979,7,8073,0,1,5
150,1795,12,8129,0,2,6
806,537,10,7513,0,3,16
379,467,10,3178,0,5,8
530,1283,14,3795,0,7,4
181,1914,9,0,1,2,0
670,603,11,5114,0,2,10
40,585,11,7937,0,6,16
864,310,14,3511,0,5,13
777,1704,9,4102,0,2,3
914,277,14,10615,0,4,43
765,475,6,9060,0,3,22
393,1510,5,9314,0,1,7
579,439,8,8035,0,5,21
254,378,12,2924,0,4,9
90,1914,10,9478,0,3,6
105,1949,14,1614,0,2,1
344,1433,13,6215,0,6,5
1089,866,7,7819,0,2,11
1062,1124,5,8174,0,5,9
4,131,9,7374,0,1,64
1062,1124,5,8144,0,1,9
448,1763,14,7164,0,3,5
247,1058,11,18813,0,1,20
650,755,14,4990,0,3,8
120,1661,8,8184,0,6,6
133,1602,13,5290,0,3,4
300,624,10,6829,0,5,13
664,670,11,3927,0,6,7
796,1942,6,7976,0,5,5
836,353,11,7776,0,2,25
395,1538,8,3719,0,3,3
1004,1748,13,5577,0,5,4
1043,1815,14,12279,0,1,8
136,1381,10,7389,0,1,6
333,66,12,10805,0,4,184
908,452,9,0,1,5,0
350,586,8,6870,0,2,14
377,1240,8,6563,0,6,6
521,724,6,5274,0,6,9
795,1112,9,3366,0,3,4
247,1058,11,6570,0,3,7
534,888,11,7009,0,6,9
929,327,6,4572,0,6,16
284,1334,7,4914,0,4,5
547,297,8,6255,0,6,24
270,233,14,7997,0,5,39
353,1568,5,4809,0,7,4
861,1701,9,2893,0,5,2
210,1984,10,4513,0,1,3
982,478,12,5805,0,3,14
1111,1269,11,5962,0,5,6
568,1090,13,3152,0,3,4
381,556,10,7774,0,4,16
519,1762,11,3282,0,3,3
503,568,6,4082,0,2,9
550,347,9,7447,0,6,25
356,260,14,4531,0,3,20
107,1005,13,5826,0,3,7
833,1794,14,8014,0,2,6
609,1088,10,4628,0,2,5
390,1536,10,18323,0,1,14
229,1477,9,10530,0,2,8
660,1803,6,2268,0,6,2
943,869,6,5862,0,2,8
971,422,10,7256,0,3,20
997,273,12,5800,0,3,24
608,1941,8,7361,0,2,5
789,468,6,3177,0,2,8
926,655,9,5759,0,6,10
851,1394,11,7528,0,5,7
513,1781,13,16650,0,4,11
72,1144,11,3190,0,5,4
856,1748,10,10143,0,1,7
498,1252,6,6827,0,3,7
549,419,12,3625,0,6,10
100,271,10,8164,0,6,34
257,1987,9,2925,0,6,2
287,1091,12,8283,0,5,9
27,1135,11,10268,0,5,11
1029,790,14,6101,0,4,9
477,545,12,3734,0,3,8
382,1283,6,5102,0,3,5
633,665,6,7081,0,2,12
84,744,14,16311,0,5,25
101,1769,13,8243,0,6,6
1098,479,13,5531,0,2,13
314,930,11,3977,0,4,5
191,1317,14,5731,0,4,5
1075,686,13,11372,0,5,19
494,1890,9,10195,0,1,7
455,1807,10,6805,0,6,5
296,613,11,9471,0,4,18
981,131,14,5820,0,6,50
96,790,11,4354,0,4,7
554,729,13,5873,0,3,10
135,177,9,6264,0,5,40
159,1643,13,7482,0,3,6
297,669,9,5877,0,3,10
49,557,7,7086,0,3,15
392,1607,8,6406,0,4,5
508,1522,6,5289,0,4,4
253,1241,14,5613,0,4,6
191,1317,14,7470,0,1,7
819,1559,7,9553,0,3,7
318,388,9,4895,0,6,15
870,1432,14,5218,0,6,5
1065,1255,10,5150,0,4,5
102,1651,8,0,1,4,0
979,1329,11,6867,0,4,6
171,369,9,6208,0,3,19
97,1716,6,6959,0,3,5
832,206,5,7839,0,2,43
329,1047,11,5716,0,6,7
833,1794,14,4866,0,6,4
1092,128,5,10113,0,6,89
777,1704,9,2786,0,1,2
993,75,7,11483,0,1,172
398,1092,14,5055,0,3,6
1058,1689,7,5936,0,2,4
751,401,7,3991,0,6,12
730,923,10,8536,0,3,11
1104,508,14,4370,0,4,10
986,1945,7,3745,0,2,3
675,485,11,6584,0,4,16
182,1592,11,7096,0,1,5
312,623,13,4505,0,5,9
864,310,14,0,1,7,0
29,1116,14,9416,0,3,10
73,81,8,4680,0,5,65
790,1957,5,4769,0,1,3
938,196,9,9473,0,4,55
803,308,14,4440,0,1,17
253,1241,14,7334,0,1,7
531,340,9,5055,0,5,17
682,649,9,10789,0,1,19
273,387,14,8566,0,2,25
686,866,12,5701,0,4,8
685,1360,6,4140,0,6,4
1082,461,12,6287,0,3,16
908,452,9,3588,0,5,9
30,275,7,4758,0,2,20
243,941,13,7443,0,4,9
1079,1792,10,6731,0,4,5
677,541,13,7393,0,5,16
62,489,11,9150,0,1,21
644,469,5,7538,0,1,19
366,1380,12,2736,0,6,3
961,1141,10,5026,0,6,5
834,1141,12,3271,0,6,4
701,1421,14,6497,0,3,6
201,1862,13,5815,0,5,4
1055,1767,14,9556,0,1,7
525,1369,12,9914,0,2,9
628,811,12,4748,0,3,7
1098,479,13,7915,0,1,19
1075,686,13,10260,0,2,17
17,578,5,4923,0,3,10
583,1999,5,5544,0,5,4
875,1330,12,4960,0,4,5
756,435,12,15220,0,6,40
494,1890,9,6159,0,3,4
861,1701,9,2780,0,6,2
728,284,13,3390,0,3,14
885,371,5,6754,0,5,21
926,655,9,7014,0,6,12
952,766,13,0,1,5,0
21,314,5,4891,0,6,18
827,1672,10,14784,0,5,10
1082,461,12,9974,0,1,25
481,90,13,4340,0,3,55
1061,1920,10,0,1,5,0
1098,479,13,6978,0,5,17
1069,1545,13,6221,0,3,5
296,613,11,4694,0,6,9
738,1617,8,7599,0,3,6
190,887,11,4928,0,4,7
279,486,11,8449,0,4,20
150,1795,12,10960,0,1,7
1060,415,9,7070,0,2,20
533,709,11,17697,0,1,28
180,1680,7,6747,0,3,5
973,1131,10,7467,0,5,8
418,833,11,2436,0,6,4
670,603,11,0,1,1,0
774,829,12,5457,0,4,8
427,915,6,9071,0,2,12
1022,1297,11,4675,0,4,5
373,1417,12,4899,0,5,4
1078,1908,13,5491,0,3,4
301,419,11,6013,0,4,17
786,1584,12,0,1,5,0
352,1795,12,0,1,2,0
791,203,6,8127,0,5,45
839,1511,8,2780,0,6,3
290,835,12,4378,0,6,6
912,1732,13,4801,0,3,4
886,1325,12,5524,0,6,5
572,1509,12,6618,0,1,5
93,638,14,3467,0,6,7
69,1268,7,7991,0,3,8
61,722,10,3268,0,3,6
615,1979,11,11999,0,3,7
1074,1117,9,4125,0,4,5
167,585,6,9496,0,5,19
994,1588,6,6429,0,4,5
742,1592,11,7865,0,5,6
1106,730,10,4280,0,2,7
20,150,13,7632,0,2,57
1034,154,13,6277,0,2,46
1079,1792,10,9616,0,5,7
289,1906,13,5580,0,6,4
409,1755,11,5691,0,2,4
684,1620,12,12864,0,6,9
705,569,12,9013,0,4,18
895,452,8,8521,0,3,22
161,510,8,7216,0,1,16
1004,1748,13,8057,0,2,6
815,574,5,5637,0,3,11
117,369,14,2172,0,6,7
66,182,5,6538,0,6,41
322,1025,13,4986,0,3,6
522,1453,8,9329,0,5,8
1029,790,14,5633,0,5,8
571,1090,8,4283,0,3,5
53,1625,10,7177,0,1,5
210,1984,10,3257,0,6,2
651,1008,12,7670,0,3,9
1029,790,14,6309,0,4,9
1089,866,7,13101,0,1,17
1056,1067,6,5874,0,5,7
395,1538,8,5377,0,1,4
67,1161,10,14267,0,1,14
1084,1659,13,5732,0,1,4
260,1890,10,6552,0,6,4
930,239,8,7172,0,6,34
456,1033,12,5981,0,5,7
699,1312,10,6839,0,1,6
715,382,5,4212,0,6,13
840,1825,7,3905,0,6,3
349,836,10,8898,0,2,12
536,369,8,9350,0,3,29
423,1624,13,8895,0,2,7
834,1141,12,6414,0,3,7
456,1033,12,4636,0,6,6
1010,168,6,5621,0,2,38
211,1897,5,15026,0,2,9
55,756,12,7681,0,1,12
1083,1834,8,3771,0,4,3
805,1277,5,6526,0,5,6
156,286,7,5127,0,1,21
697,208,7,12010,0,4,65
753,203,13,6685,0,6,37
231,1289,14,2577,0,2,3
960,1240,7,6673,0,6,7
725,160,5,3757,0,2,27
717,1863,12,8239,0,5,5
921,736,14,13039,0,2,20
1041,1399,7,5939,0,5,5
965,548,10,11163,0,2,23
788,1578,11,16338,0,5,12
998,1379,11,4154,0,1,4
875,1330,12,5444,0,3,5
300,624,10,8818,0,5,16
896,1119,14,7655,0,5,8
960,1240,7,5174,0,4,5
53,1625,10,4519,0,5,4
3,1910,14,5024,0,3,3
826,1841,5,6291,0,6,4
286,1827,6,5662,0,1,4
705,569,12,9745,0,5,20
336,538,5,14725,0,5,31
458,1420,7,9029,0,2,8
234,913,13,11171,0,5,14
345,861,6,3432,0,6,5
824,528,6,3935,0,3,9
533,709,11,6939,0,4,11
313,106,10,4900,0,6,52
358,460,7,8830,0,2,22
335,837,6,16308,0,4,22
213,1253,9,6615,0,1,6
201,1862,13,4587,0,6,3
844,403,10,3367,0,3,10
379,467,10,5427,0,4,14
981,131,14,10282,0,1,88
70,633,7,5032,0,5,9
355,1579,8,11595,0,4,9
136,1381,10,6680,0,4,6
1026,1650,14,9658,0,3,7
782,1579,5,6297,0,1,5
1006,339,7,7569,0,5,26
1043,1815,14,14479,0,2,9
867,1308,8,5064,0,5,5
628,811,12,4291,0,6,6
493,882,9,5780,0,5,8
975,1180,13,7221,0,5,7
682,649,9,7318,0,7,13
363,1985,12,7326,0,3,5
269,1248,9,11119,0,4,10
220,1015,7,4305,0,6,5
359,1628,11,6617,0,6,5
1099,284,5,0,0,7,0
788,1578,11,18544,0,5,14
271,1078,13,6786,0,4,8
1061,1920,10,0,1,5,0
923,456,11,5178,0,6,13
153,1058,12,5790,0,3,7
838,572,13,0,1,3,0
1013,921,7,3162,0,4,4
872,1239,10,6228,0,2,6
921,736,14,7068,0,2,11
522,1453,8,8345,0,4,7
253,1241,14,4228,0,1,4
618,1276,12,6903,0,5,7
311,57,12,5446,0,2,108
494,1890,9,8031,0,7,5
497,361,10,6872,0,6,22
905,987,13,9866,0,3,12
557,911,13,3674,0,6,5
622,1437,14,6996,0,1,6
957,512,10,6854,0,3,15
978,1893,5,5969,0,1,4
524,976,14,3196,0,7,4
345,861,6,4087,0,5,6
1059,492,9,7243,0,4,17
555,238,14,4818,0,1,23
1055,1767,14,6240,0,4,4
877,104,7,5769,0,5,63
781,1974,8,4131,0,4,3
909,1117,10,9778,0,6,10
487,315,6,9097,0,6,33
611,1718,12,5933,0,4,4
926,655,9,9886,0,2,17
443,1454,8,4783,0,1,4
142,396,12,3909,0,3,12
997,273,12,5438,0,2,23
629,1073,10,8176,0,2,9
478,1446,8,8423,0,1,7
217,1696,5,4192,0,6,3
374,1027,13,6055,0,5,7
361,1916,14,6135,0,3,4
824,528,6,6663,0,2,15
481,90,13,4034,0,3,51
577,955,7,5245,0,4,7
290,835,12,4255,0,6,6
126,890,5,7768,0,4,10
476,355,8,5338,0,1,17
951,752,8,6624,0,6,10
938,196,9,8028,0,3,46
928,1459,5,8097,0,5,7
842,326,9,20875,0,3,72
209,593,5,6158,0,6,12
288,1748,6,4735,0,6,4
1096,1512,6,3518,0,3,3
561,1478,9,5409,0,3,5
295,968,14,5087,0,6,6
249,211,11,3662,0,6,20
166,186,11,5347,0,6,33
1089,866,7,10704,0,5,14
45,1819,6,6773,0,4,5
876,1257,11,9840,0,5,9
721,591,5,7846,0,4,15
841,372,7,2246,0,4,7
699,1312,10,6412,0,3,6
377,1240,8,9042,0,5,9
738,1617,8,6271,0,4,5
399,1225,13,4443,0,6,5
982,478,12,6131,0,2,15
998,1379,11,4560,0,2,4
178,1984,11,11216,0,5,7
703,1470,14,3363,0,5,3
54,1730,6,7174,0,2,5
134,1065,8,4774,0,2,6
447,519,10,4254,0,5,10
137,680,6,6267,0,6,11
727,564,10,5580,0,5,12
68,424,6,8420,0,6,23
1043,1815,14,10019,0,6,7
260,1890,10,7467,0,6,5
697,208,7,13392,0,2,73
119,573,10,4729,0,6,10
1042,655,13,2288,0,6,4
342,1539,9,11611,0,5,9
563,1394,11,4037,0,1,4
872,1239,10,9438,0,2,9
586,569,5,13468,0,2,27
62,489,11,7176,0,3,17
704,295,11,6191,0,6,24
887,420,7,8068,0,2,22
969,962,9,3708,0,3,5
176,1722,9,5815,0,4,4
721,591,5,6687,0,2,13
171,369,9,5705,0,2,18
679,1784,6,8115,0,3,6
346,977,8,5618,0,3,7
112,1540,10,5927,0,2,5
1070,1288,14,6702,0,5,6
635,503,13,4934,0,1,11
458,1420,7,7067,0,4,6
358,460,7,11592,0,6,29
28,1930,8,8683,0,1,6
393,1510,5,6418,0,3,5
385,1089,8,7053,0,2,8
365,1429,9,4410,0,6,4
492,63,7,10180,0,1,181
26,1646,13,6121,0,3,5
481,90,13,5403,0,2,68
248,1795,6,7259,0,6,5
1093,1561,8,7984,0,6,6
233,443,12,9723,0,4,25
115,1989,7,8229,0,5,5
127,546,12,4383,0,3,9
300,624,10,8127,0,3,15
556,890,14,7148,0,3,9
686,866,12,0,1,1,0
750,1996,8,5071,0,4,3
324,1120,13,5971,0,2,6
822,1258,7,6919,0,6,7
396,197,11,10696,0,5,61
92,482,10,4937,0,4,12
104,1951,10,8227,0,5,5
482,433,5,7843,0,6,21
442,562,10,3556,0,3,8
1035,1264,8,4281,0,2,4
324,1120,13,1916,0,6,2
359,1628,11,7058,0,4,5
18,1061,8,7734,0,4,9
386,1816,7,10342,0,2,7
987,1748,8,4986,0,5,4
898,1202,9,5106,0,1,5
954,1579,10,7094,0,3,6
293,294,14,5815,0,3,23
133,1602,13,5153,0,5,4
79,1814,10,5510,0,5,4
487,315,6,4786,0,4,18
539,933,12,9993,0,2,12
387,245,10,14597,0,1,67
462,1723,12,4814,0,2,4
200,1203,12,9466,0,4,9
930,239,8,7770,0,5,37
1023,680,6,4680,0,4,8
264,1305,11,10353,0,1,9
391,497,13,5477,0,2,13
757,606,5,9719,0,4,18
235,1873,9,8992,0,1,6
585,970,7,7355,0,2,9
885,371,5,4351,0,6,14
721,591,5,7583,0,6,15
660,1803,6,6193,0,5,4
417,1281,11,7583,0,4,7
784,364,6,13734,0,1,43
138,1014,8,6478,0,5,8
198,755,10,721,0,6,2
637,1519,5,6846,0,6,6
650,755,14,6616,0,3,10
796,1942,6,7413,0,5,5
481,90,13,3616,0,3,45
854,1207,8,6029,0,6,6
1083,1834,8,6623,0,2,5
255,1603,13,7283,0,1,6
37,695,8,7527,0,1,13
883,274,6,5287,0,3,22
313,106,10,6633,0,1,71
489,975,13,11148,0,2,13
776,1063,11,3297,0,2,4
530,1283,14,1986,0,2,2
465,891,8,7808,0,2,10
695,284,9,4214,0,3,17
785,1177,7,7263,0,5,7
325,1285,13,6615,0,3,6
403,1671,10,10764,0,1,8
323,108,13,6855,0,5,72
380,300,10,10624,0,1,40
306,1985,10,5984,0,1,4
7,308,8,9696,0,4,36
257,1987,9,5646,0,4,4
484,829,11,8870,0,6,12
832,206,5,8439,0,1,46
424,325,9,9197,0,5,32
256,1394,5,7470,0,3,7
755,1887,11,12224,0,1,8
948,382,6,6746,0,1,20
732,1653,6,8927,0,3,7
537,1721,11,4939,0,4,4
536,369,8,12654,0,5,39
796,1942,6,10037,0,3,6
39,1083,13,3769,0,2,4
678,1542,12,11307,0,1,9
379,467,10,2739,0,6,7
95,1801,7,6723,0,5,5
286,1827,6,5776,0,2,4
157,540,8,13634,0,3,29
635,503,13,5242,0,2,12
933,465,12,7216,0,5,18
381,556,10,7846,0,2,16
514,1638,5,6246,0,4,5
988,961,11,5758,0,5,7
277,1717,6,6182,0,6,5
292,438,13,7830,0,2,21
210,1984,10,4639,0,1,3
203,330,10,8370,0,3,29
1039,244,13,6014,0,1,28
664,670,11,3817,0,2,7
1036,486,14,4620,0,6,11
945,505,8,4407,0,5,10
338,285,8,6614,0,6,26
320,823,14,0,1,3,0
251,1627,9,18058,0,5,13
140,697,10,6435,0,1,11
380,300,10,19751,0,1,74
312,623,13,4473,0,4,9
943,869,6,6784,0,5,9
364,1840,9,2734,0,2,2
740,793,13,6396,0,3,10
786,1584,12,908,0,3,1
1046,600,7,6944,0,6,13
358,460,7,11130,0,3,28
1091,1225,14,7238,0,2,7
903,1719,10,14336,0,5,10
920,202,13,6707,0,5,38
842,326,9,22993,0,1,79
635,503,13,4397,0,3,10
901,80,13,9951,0,3,140
594,284,8,4341,0,5,18
427,915,6,5612,0,6,7
1076,1172,8,4760,0,1,5
363,1985,12,9797,0,2,6
164,365,5,4672,0,1,15
476,355,8,4777,0,1,16
567,410,12,7605,0,1,21
703,1470,14,2471,0,2,2
704,295,11,8701,0,4,34
461,846,9,4063,0,2,6
129,1645,13,11925,0,3,9
885,371,5,6989,0,2,22
37,695,8,7988,0,5,13
899,424,13,4397,0,3,12
808,1573,11,6301,0,2,5
1055,1767,14,11063,0,6,8
961,1141,10,7022,0,5,7
169,1321,5,6378,0,2,6
207,592,11,17693,0,3,34
203,330,10,5847,0,5,20
645,822,12,7986,0,4,11
1115,454,14,4461,0,3,12
1111,1269,11,6054,0,5,6
251,1627,9,9151,0,2,7
786,1584,12,5471,0,4,4
425,1774,14,2511,0,5,2
765,475,6,9555,0,4,23
1073,719,5,4751,0,6,8
895,452,8,11194,0,6,28
347,1439,14,5368,0,5,5
319,1322,11,7089,0,6,7
838,572,13,6661,0,4,14
209,593,5,4449,0,3,9
846,697,6,6393,0,6,11
808,1573,11,6061,0,1,5
642,1026,14,3750,0,3,5
331,614,5,4080,0,6,8
228,431,5,6493,0,3,17
956,1129,6,2153,0,6,3
889,1852,11,0,1,5,0
70,633,7,5580,0,6,10
16,1173,13,10967,0,1,11
98,715,12,5250,0,5,9
1061,1920,10,6337,0,5,4
220,1015,7,4462,0,2,5
827,1672,10,13366,0,3,9
670,603,11,5529,0,2,11
569,1323,14,4581,0,3,4
885,371,5,6235,0,4,19
687,886,8,10090,0,4,13
600,502,8,6908,0,4,16
431,543,12,8690,0,6,18
25,1912,7,10133,0,3,6
653,1678,7,5214,0,4,4
847,669,5,5570,0,2,10
966,949,7,5987,0,4,8
524,976,14,8201,0,3,10
589,1329,11,3590,0,6,4
120,1661,8,6029,0,6,5
556,890,14,5525,0,2,7
843,1873,13,9589,0,5,6
149,1349,13,7176,0,2,6
413,1029,8,6245,0,2,7
749,625,5,6171,0,4,12
1043,1815,14,7511,0,4,5
546,1002,10,11323,0,2,13
442,562,10,3072,0,5,7
971,422,10,7596,0,1,21
1017,142,6,8516,0,3,68
375,490,5,12779,0,2,30
819,1559,7,7147,0,2,6
973,1131,10,5262,0,1,6
1076,1172,8,3422,0,3,4
196,1564,10,4620,0,4,4
307,1058,8,1156,0,6,2
468,826,7,0,1,5,0
92,482,10,3980,0,2,10
832,206,5,4427,0,4,25
376,589,5,6001,0,3,12
376,589,5,6742,0,4,13
19,1967,5,4456,0,6,3
847,669,5,6681,0,6,12
766,829,14,6307,0,4,9
131,510,14,4914,0,5,11
168,568,5,3890,0,6,8
1050,1534,14,5275,0,2,4
246,1250,9,6983,0,3,7
1048,357,12,9860,0,2,31
1014,474,10,11753,0,1,28
816,1751,10,3339,0,4,3
195,1783,14,13848,0,1,9
971,422,10,7936,0,1,22
295,968,14,3931,0,6,5
106,809,10,14645,0,2,21
312,623,13,4527,0,4,9
674,395,8,7518,0,5,22
311,57,12,8768,0,2,173
399,1225,13,5811,0,2,6
190,887,11,5905,0,4,8
893,1082,11,5874,0,5,7
930,239,8,5345,0,3,26
828,1008,8,4488,0,3,5
270,233,14,11927,0,1,58
176,1722,9,4913,0,2,4
421,1757,12,8565,0,5,6
427,915,6,13087,0,1,17
670,603,11,8253,0,1,16
728,284,13,5546,0,6,22
1092,128,5,8007,0,4,71
322,1025,13,4871,0,3,6
67,1161,10,6461,0,5,7
464,1879,8,9155,0,4,6
936,1533,5,7954,0,3,6
538,728,8,3657,0,5,6
620,1447,9,6335,0,1,5
241,1055,9,9240,0,5,10
652,1137,10,7629,0,5,8
1113,412,8,5721,0,2,16
273,387,14,9686,0,4,29
543,203,5,2015,0,4,12
20,150,13,8569,0,1,64
679,1784,6,9183,0,4,6
644,469,5,8203,0,4,20
980,1209,9,5451,0,2,6
1011,650,12,6965,0,3,13
388,701,10,8427,0,6,14
198,755,10,1931,0,4,3
10,1379,12,3915,0,2,4
248,1795,6,7595,0,5,5
291,1395,5,7658,0,3,7
1076,1172,8,3034,0,5,3
843,1873,13,13356,0,1,8
169,1321,5,7491,0,6,7
888,637,10,8880,0,4,16
846,697,6,13467,0,5,22
527,696,12,8326,0,4,14
459,1765,10,8141,0,4,6
339,1801,11,5907,0,3,4
987,1748,8,11190,0,5,8
975,1180,13,7910,0,4,8
134,1065,8,3831,0,4,5
273,387,14,5725,0,1,17
234,913,13,9921,0,1,13
134,1065,8,4521,0,4,5
12,155,14,6000,0,4,44
412,1328,13,6366,0,2,6
459,1765,10,9764,0,4,7
480,1137,14,5316,0,5,6
395,1538,8,3398,0,3,3
944,1651,7,10335,0,1,8
825,1107,10,3324,0,3,4
942,1472,5,4382,0,1,4
225,729,10,5434,0,2,9
1053,1133,10,8612,0,4,9
109,1903,13,5833,0,4,4
95,1801,7,8917,1,4,6
452,197,9,3693,0,6,21
37,695,8,6133,0,5,10
608,1941,8,10312,0,5,6
786,1584,12,3313,0,1,3
919,1418,11,4890,0,1,4
403,1671,10,7362,0,3,5
213,1253,9,6551,0,1,6
216,720,10,8731,0,3,14
499,1952,10,4304,0,1,3
550,347,9,4049,0,1,14
45,1819,6,3158,0,3,2
728,284,13,5213,0,5,21
850,1966,11,9472,0,5,6
372,479,6,10388,0,2,25
473,298,5,5928,0,1,23
601,692,6,3842,0,3,7
1043,1815,14,7577,0,2,5
1010,168,6,8360,0,4,56
4,131,9,6350,0,3,55
230,1279,9,10087,0,3,9
624,626,14,5223,0,2,10
946,192,7,2978,0,6,18
1048,357,12,5362,0,2,17
342,1539,9,10744,0,4,8
739,97,10,6235,0,4,72
793,1979,7,3940,0,1,3
398,1092,14,4395,0,2,5
706,1687,9,0,1,3,0
980,1209,9,5188,0,6,5
825,1107,10,6573,0,1,7
425,1774,14,3031,0,2,2
755,1887,11,13490,0,1,9
9,1723,9,5969,0,6,4
883,274,6,2495,0,6,11
566,418,8,3577,0,3,10
1031,1053,5,3660,0,4,4
100,271,10,8384,0,2,35
96,790,11,5015,0,5,8
557,911,13,2969,0,2,4
578,661,12,10375,0,5,18
358,460,7,16229,0,1,40
777,1704,9,3545,0,3,3
414,383,7,7613,0,2,23
422,230,8,3911,0,2,20
790,1957,5,7695,0,2,5
411,1225,5,6315,0,2,6
48,1228,6,2503,0,6,3
163,1099,10,6146,0,6,7
951,752,8,4621,0,2,7
1009,281,13,5555,0,2,23
147,349,8,8786,0,6,29
273,387,14,4619,0,6,14
880,429,12,5914,0,2,16
930,239,8,4995,0,3,24
816,1751,10,7843,0,1,6
944,1651,7,5655,0,1,4
653,1678,7,5902,0,4,4
331,614,5,6422,0,3,12
121,629,12,2132,0,6,4
183,505,12,7466,0,1,17
1032,1737,7,4741,0,6,4
734,752,6,8267,0,2,13
437,267,7,5721,0,4,24
613,1610,14,5716,0,4,4
1055,1767,14,6079,0,1,4
459,1765,10,7670,0,1,5
668,1838,11,9964,0,5,7
354,1952,9,9960,0,3,6
66,182,5,5336,0,2,33
14,624,6,0,1,1,0
654,677,11,13171,0,1,22
391,497,13,2659,0,6,6
180,1680,7,7675,0,4,6
7,308,8,12486,0,2,46
500,1935,11,5717,0,1,4
945,505,8,7246,0,1,17
541,1450,7,7275,0,3,6
279,486,11,12394,0,1,29
152,674,12,5541,0,4,10
273,387,14,5669,0,5,17
1057,1228,11,6399,0,4,6
893,1082,11,5452,0,2,6
206,1545,13,6411,0,1,5
826,1841,5,6893,0,6,5
1018,476,13,13139,0,4,31
908,452,9,6092,0,5,16
404,652,12,4724,0,4,9
435,1228,9,3125,0,5,3
888,637,10,7520,0,6,14
967,1089,5,10206,0,2,11
519,1762,11,8954,0,3,6
420,1378,10,3165,0,5,3
955,1625,5,3599,0,4,3
885,371,5,4311,0,2,14
999,1287,12,0,1,4,0
770,170,7,4766,0,3,32
617,1042,8,2683,0,6,3
879,1570,7,2970,0,4,3
453,1892,5,9673,0,4,6
550,347,9,6083,0,6,20
855,356,6,7493,0,5,24
328,178,14,3834,0,4,25
191,1317,14,6325,0,3,6
1025,876,13,6689,0,3,9
195,1783,14,18093,0,1,12
537,1721,11,6252,0,4,5
255,1603,13,5808,0,5,5
177,902,12,6257,0,2,8
118,67,8,8189,0,6,137
817,1385,12,22076,0,1,18
511,1666,14,4688,0,5,4
1084,1659,13,5948,0,3,5
174,1481,8,4417,0,4,4
653,1678,7,4573,0,2,4
105,1949,14,3085,0,6,2
832,206,5,5328,0,1,29
810,387,12,6806,0,6,20
703,1470,14,4240,0,2,4
829,666,7,5728,0,4,10
8,1299,14,4779,0,4,5
798,665,14,6317,0,2,11
761,1347,7,6042,0,6,6
794,117,5,3074,0,3,30
440,298,9,0,1,5,0
514,1638,5,5054,0,5,4
940,261,8,6748,0,4,29
1060,415,9,8564,0,4,24
640,1013,6,16898,0,1,19
653,1678,7,5037,0,1,4
726,1666,14,9030,0,2,7
304,1347,5,7253,0,5,7
383,1599,8,19697,0,5,14
760,992,6,7289,0,2,9
271,1078,13,5454,0,1,6
430,1099,11,0,1,1,0
311,57,12,6956,0,3,137
682,649,9,8750,0,2,16
151,1223,14,6286,0,1,6
646,749,9,5410,0,2,9
721,591,5,5692,0,2,11
851,1394,11,5164,0,5,5
547,297,8,6194,0,5,24
1028,1250,13,3217,0,6,3
315,880,7,3490,0,6,5
582,1745,14,9018,0,2,6
152,674,12,9424,0,1,16
635,503,13,6906,0,3,16
663,557,11,0,1,2,0
527,696,12,11223,0,3,19
954,1579,10,6117,0,5,5
996,1516,11,6335,0,5,5
656,795,7,2744,0,6,4
904,1566,8,4607,0,5,4
685,1360,6,5537,0,4,5
941,1050,12,4149,0,1,5
725,160,5,6331,0,3,45
546,1002,10,12178,0,2,14
532,965,11,13084,0,1,16
400,1423,12,13329,0,1,11
270,233,14,7150,0,4,35
1029,790,14,5361,0,1,8
211,1897,5,12284,0,2,8
381,556,10,4940,0,6,10
784,364,6,6784,0,3,21
884,479,8,7960,0,1,19
759,680,5,11253,0,5,19
1023,680,6,4000,0,2,7
879,1570,7,2487,0,1,2
1099,284,5,6307,0,2,25
668,1838,11,7346,0,1,5
813,1098,9,4627,0,6,5
1093,1561,8,5819,0,6,5
21,314,5,6560,0,6,24
241,1055,9,6247,0,4,7
1097,1310,6,8723,0,2,8
155,1641,8,7328,0,3,6
712,585,11,4901,0,6,10
440,298,9,3777,0,6,15
1013,921,7,3477,0,4,5
366,1380,12,2334,0,6,2
996,1516,11,3669,0,6,3
596,665,11,6395,0,5,11
384,1455,5,8774,0,3,7
1097,1310,6,9114,0,4,8
864,310,14,2327,0,6,9
262,827,6,18572,0,3,26
334,786,12,5064,0,6,8
246,1250,9,7213,0,1,7
565,520,5,7194,0,1,16
200,1203,12,7260,0,4,7
211,1897,5,11494,0,3,7
248,1795,6,7998,0,5,5
153,1058,12,14586,0,2,16
7,308,8,9488,0,5,35
475,1218,5,8621,0,5,8
576,586,14,8600,0,2,17
